time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-31T11:52:13.126Z,35.5282,140.0679,60.9,4.8,mb,,62,1.763,0.98,us,us7000gypa,2022-04-06T04:11:59.266Z,"1 km NW of Ichihara, Japan",earthquake,5.1,6.1,0.037,229,reviewed,us,us
2022-03-31T10:16:22.060Z,-22.6503,170.7582,10,5.1,mb,,107,3.059,0.63,us,us7000gyp3,2022-03-31T10:37:16.040Z,"southeast of the Loyalty Islands",earthquake,7.1,1.9,0.102,31,reviewed,us,us
2022-03-31T09:54:02.516Z,55.5071,-155.6917,40.4,3.1,ml,,,,0.74,ak,ak0224501qkv,2022-03-31T16:26:20.726Z,"185 km SSW of Akhiok, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2022-03-31T09:49:09.477Z,61.3525,-146.7025,9.5,2.6,ml,,,,0.89,ak,ak0224500np0,2022-03-31T09:59:02.869Z,"31 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-31T09:41:15.000Z,18.115,-66.2626666666667,13.89,2.77,md,36,90,,0.32,pr,pr71342828,2022-03-31T11:17:31.439Z,"0 km SW of Pastos, Puerto Rico",earthquake,0.4,0.99,0.309238267147211,18,reviewed,pr,pr
2022-03-31T09:07:04.870Z,-22.4846,170.131,10,4.3,mb,,163,2.485,0.64,us,us7000gzvi,2022-04-07T07:40:16.040Z,"254 km ESE of Tadine, New Caledonia",earthquake,9.9,1.9,0.201,9,reviewed,us,us
2022-03-31T08:16:30.000Z,37.4108333,-118.601,10.53,3.29,ml,29,61,0.06494,0.07,nc,nc73712606,2022-04-01T03:42:10.262Z,"0km SW of Round Valley, CA",earthquake,0.33,0.85,0.234,44,reviewed,nc,nc
2022-03-31T07:41:37.913Z,-22.3148,170.0587,10,4.7,mb,,82,2.434,0.89,us,us7000gynm,2022-03-31T08:34:56.040Z,"240 km ESE of Tadine, New Caledonia",earthquake,5.6,1.9,0.112,24,reviewed,us,us
2022-03-31T07:22:10.263Z,35.5349,74.8294,57.59,4.4,mb,,87,2.278,0.85,us,us7000gynf,2022-03-31T08:02:45.482Z,"63 km SE of Gilgit, Pakistan",earthquake,6.9,4.7,0.078,47,reviewed,us,us
2022-03-31T07:22:01.434Z,-22.5401,170.0692,10,5.1,mb,,105,2.425,0.35,us,us7000gyng,2022-03-31T07:43:00.040Z,"251 km ESE of Tadine, New Caledonia",earthquake,7.2,1.5,0.092,38,reviewed,us,us
2022-03-31T06:45:08.795Z,-22.58,170.071,10,4.9,mb,,150,2.425,0.59,us,us7000gyn9,2022-03-31T07:27:43.040Z,"253 km ESE of Tadine, New Caledonia",earthquake,6.6,1.9,0.095,35,reviewed,us,us
2022-03-31T06:42:26.023Z,-22.671,170.1993,10,4.7,mb,,82,2.543,0.47,us,us7000gyn8,2022-03-31T06:59:36.040Z,"269 km ESE of Tadine, New Caledonia",earthquake,5.1,1.9,0.129,18,reviewed,us,us
2022-03-31T06:12:25.806Z,-22.3781,170.291,10,5.7,mb,,78,2.641,1.15,us,us7000gymz,2022-04-01T06:15:55.494Z,"265 km ESE of Tadine, New Caledonia",earthquake,7.6,1.9,0.063,92,reviewed,us,us
2022-03-31T06:09:49.851Z,-22.3741,170.1079,10,5.4,mww,,95,2.472,1.29,us,us7000gymy,2022-04-01T06:13:12.723Z,"247 km ESE of Tadine, New Caledonia",earthquake,7.5,1.9,0.098,10,reviewed,us,us
2022-03-31T06:02:09.993Z,-22.4807,170.3746,10,5.9,mww,,33,2.71,1.17,us,us7000gymw,2022-04-01T06:05:30.870Z,"277 km ESE of Tadine, New Caledonia",earthquake,5.4,1.6,0.065,23,reviewed,us,us
2022-03-31T05:44:01.805Z,-22.579,170.3537,10,7,mww,,24,2.686,1.38,us,us7000gymk,2022-04-04T16:32:55.525Z,"279 km ESE of Tadine, New Caledonia",earthquake,5.8,1.7,0.057,30,reviewed,us,us
2022-03-31T04:44:42.499Z,0.1738,124.6327,66.91,4.3,mb,,113,2.218,0.33,us,us7000gzv5,2022-04-06T22:55:08.040Z,"127 km S of Tomohon, Indonesia",earthquake,10,8.4,0.177,9,reviewed,us,us
2022-03-31T04:09:44.731Z,30.5915,49.9705,10,4.7,mb,,70,5.757,0.51,us,us7000gym3,2022-04-06T22:42:23.196Z,"17 km SE of Aghajari, Iran",earthquake,5.9,1.8,0.058,91,reviewed,us,us
2022-03-31T04:08:05.117Z,59.8603,-153.2907,118.5,2.6,ml,,,,0.7,ak,ak02244wsot1,2022-04-01T01:33:23.040Z,"46 km E of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-31T03:54:56.970Z,-20.9772,-67.3857,189.63,4.2,mb,,52,1.853,0.7,us,us7000gyly,2022-04-06T22:23:46.040Z,"81 km SW of Uyuni, Bolivia",earthquake,5.8,6.9,0.127,17,reviewed,us,us
2022-03-31T03:33:13.425Z,38.2042,-117.8746,7.6,2.6,ml,22,66.08,0.087,0.1438,nn,nn00836401,2022-04-01T01:06:04.040Z,"29 km SE of Mina, Nevada",earthquake,,1,0.19,10,reviewed,nn,nn
2022-03-31T03:25:48.226Z,-22.312,170.2872,10,4.9,mb,,102,2.644,0.9,us,us7000gylu,2022-04-06T22:19:40.040Z,"262 km ESE of Tadine, New Caledonia",earthquake,5.9,1.8,0.104,29,reviewed,us,us
2022-03-31T03:21:39.767Z,-22.5013,170.1925,10,4.5,mb,,108,2.54,0.81,us,us7000gzv4,2022-04-06T22:13:13.040Z,"261 km ESE of Tadine, New Caledonia",earthquake,7.4,1.4,0.171,10,reviewed,us,us
2022-03-31T03:18:14.268Z,-22.3119,170.2493,10,4.7,mb,,115,3.534,0.85,us,us7000gzv2,2022-04-06T20:50:34.040Z,"258 km ESE of Tadine, New Caledonia",earthquake,6.8,1.9,0.142,15,reviewed,us,us
2022-03-31T03:06:47.424Z,-22.4036,170.1699,10,5.7,mww,,31,2.526,0.7,us,us7000gyln,2022-04-06T05:03:09.531Z,"254 km ESE of Tadine, New Caledonia",earthquake,2.7,1.7,0.075,17,reviewed,us,us
2022-03-31T02:50:16.863Z,-21.9174,170.2735,10,4.6,mb,,106,2.708,0.85,us,us7000gzv1,2022-04-06T04:45:49.040Z,"250 km E of Tadine, New Caledonia",earthquake,9.7,1.9,0.165,11,reviewed,us,us
2022-03-31T02:39:59.840Z,35.40516667,-97.88016667,7.36,2.65,ml,98,25,0.03239364326,0.23,ok,ok2022ggvb,2022-04-06T21:59:48.524Z,"5 km ENE of Union City, Oklahoma",earthquake,,0.4,,39,reviewed,ok,ok
2022-03-31T02:34:42.719Z,-6.4984,129.9065,124.94,4.5,mb,,92,2.02,0.82,us,us7000gzve,2022-04-06T04:40:20.040Z,"Banda Sea",earthquake,8.5,10.9,0.18,9,reviewed,us,us
2022-03-31T02:21:54.266Z,-17.4261,-172.4749,10,4.6,mb,,126,3.56,0.54,us,us7000gzv0,2022-04-06T02:48:10.040Z,"209 km NE of Neiafu, Tonga",earthquake,8.3,1.9,0.151,17,reviewed,us,us
2022-03-31T02:05:26.760Z,37.4093333,-118.6031667,10.53,3.93,mw,33,62,0.06445,0.07,nc,nc73712486,2022-04-09T17:36:19.850Z,"1km SW of Round Valley, CA",earthquake,0.27,0.74,,5,reviewed,nc,nc
2022-03-31T02:00:52.849Z,-33.5243,-72.291,10,4.2,mwr,,74,0.58,0.86,us,us7000gyl5,2022-04-06T04:09:28.700Z,"63 km W of Cartagena, Chile",earthquake,4.4,1.8,0.068,21,reviewed,us,us
2022-03-31T02:00:35.510Z,18.5535,-66.9061666666667,17.56,2.76,md,24,208,,0.23,pr,pr71342773,2022-03-31T02:52:48.700Z,"9 km NNE of Quebradillas, Puerto Rico",earthquake,0.61,0.36,0.112957525622527,20,reviewed,pr,pr
2022-03-31T01:48:49.636Z,13.8824,119.3262,10,4.6,mb,,119,8.688,0.46,us,us7000gzuz,2022-04-06T04:05:50.040Z,"78 km W of Cabra, Philippines",earthquake,8.6,1.9,0.151,13,reviewed,us,us
2022-03-31T01:34:15.781Z,-22.4898,170.1141,10,4.5,mb,,68,2.469,0.9,us,us7000gzux,2022-04-06T03:03:42.040Z,"253 km ESE of Tadine, New Caledonia",earthquake,8.2,1.9,0.157,12,reviewed,us,us
2022-03-31T01:18:26.345Z,23.1411,94.1874,47.16,4,mb,,87,0.735,0.76,us,us7000gzuy,2022-04-06T02:55:31.040Z,"58 km ENE of Falam, Myanmar",earthquake,8.5,10.6,0.156,11,reviewed,us,us
2022-03-31T00:57:06.004Z,-24.7606,-58.2107,10,3.5,mb_lg,,79,4.854,0.66,us,us7000gyl8,2022-04-01T05:40:15.186Z,"Argentina-Paraguay border region",earthquake,9.7,2,0.255,4,reviewed,us,us
2022-03-31T00:28:50.783Z,-22.5696,170.2047,10,4.7,mb,,103,2.549,0.9,us,us7000gykr,2022-03-31T00:49:45.040Z,"265 km ESE of Tadine, New Caledonia",earthquake,7.7,1.9,0.092,36,reviewed,us,us
2022-03-31T00:23:07.257Z,-22.5092,170.122,10,4.7,mb,,105,2.475,0.77,us,us7000gykq,2022-03-31T00:39:14.040Z,"254 km ESE of Tadine, New Caledonia",earthquake,3.5,1.9,0.115,23,reviewed,us,us
2022-03-31T00:11:48.628Z,-11.1384,-77.9716,63.09,5.1,mb,,129,1.391,0.69,us,us7000gykg,2022-04-01T01:50:27.514Z,"38 km W of Caleta de Carquín, Peru",earthquake,4.2,7.1,0.029,393,reviewed,us,us
2022-03-30T23:54:32.270Z,-22.4784,170.2102,10,5.1,mb,,103,2.558,1.16,us,us7000gyke,2022-03-31T00:14:22.040Z,"261 km ESE of Tadine, New Caledonia",earthquake,2.8,1.9,0.075,58,reviewed,us,us
2022-03-30T23:40:35.894Z,26.8405,126.4133,10,4.2,mb,,74,1.661,1.1,us,us7000gyka,2022-03-31T06:27:45.584Z,"144 km WNW of Naha, Japan",earthquake,7.3,1.9,0.176,9,reviewed,us,us
2022-03-30T23:17:08.918Z,-28.698,-71.4946,23.45,5,mwr,,97,0.615,1.46,us,us7000gyjz,2022-04-02T23:15:34.117Z,"73 km W of Vallenar, Chile",earthquake,3.9,4,0.033,90,reviewed,us,us
2022-03-30T23:15:54.178Z,31.67136023,-104.3900289,7.596923828000001,2.6,ml,16,69,0.09444960983,0.2,tx,tx2022ggoi,2022-04-04T03:28:26.133Z,"55 km S of Whites City, New Mexico",earthquake,1.601552244,2.262237299,0.1,12,reviewed,tx,tx
2022-03-30T22:28:10.192Z,-22.6825,170.1236,10,4.5,mb,,103,2.474,0.51,us,us7000gyjp,2022-03-30T22:41:49.040Z,"263 km ESE of Tadine, New Caledonia",earthquake,8.7,2,0.156,12,reviewed,us,us
2022-03-30T21:05:17.191Z,39.9787,-119.5704,7.5,2.6,ml,19,107.9,0.198,0.1288,nn,nn00836357,2022-03-31T02:40:00.434Z,"4 km NE of Sutcliffe, Nevada",earthquake,,1.7,0.18,8,reviewed,nn,nn
2022-03-30T20:56:58.151Z,-22.6709,170.3778,10,6.9,mww,,42,2.708,1.11,us,us7000gyj0,2022-04-05T14:38:00.739Z,"286 km ESE of Tadine, New Caledonia",earthquake,8.1,1.8,0.066,22,reviewed,us,us
2022-03-30T19:18:36.306Z,31.75337365,-104.61382,5.026123046999999,2.6,ml,10,101,0.08464006682,0.3,tx,tx2022gggm,2022-04-04T20:19:43.802Z,"51 km SSW of Whites City, New Mexico",earthquake,2.23891121,1.8601588410000003,0.2,7,reviewed,tx,tx
2022-03-30T19:04:18.699Z,57.8349,-138.2506,0,3,ml,,,,0.89,ak,ak02243i60r0,2022-04-04T18:03:26.040Z,"119 km WSW of Elfin Cove, Alaska",earthquake,,1,,,automatic,ak,ak
2022-03-30T18:51:56.117Z,-20.8154,-175.7576,99.64,4.8,mb,,116,6.595,0.91,us,us7000gyi0,2022-04-04T17:57:59.040Z,"67 km WNW of Haveluloto, Tonga",earthquake,9.7,5.9,0.065,74,reviewed,us,us
2022-03-30T18:06:32.994Z,11.766,144.5201,10,4.5,mb,,143,1.843,0.54,us,us7000gzm0,2022-04-04T17:49:09.040Z,"166 km S of Merizo Village, Guam",earthquake,8.5,1.9,0.272,4,reviewed,us,us
2022-03-30T18:01:34.452Z,38.5206,14.7334,261.18,4.3,mb,,72,0.948,0.9,us,us7000gyhg,2022-04-04T17:45:37.040Z,"8 km WSW of Leni, Italy",earthquake,7.6,6.5,0.153,12,reviewed,us,us
2022-03-30T17:03:21.855Z,-34.1348,-178.5272,10,4.3,mb,,194,4.278,0.89,us,us7000gzly,2022-04-04T17:07:05.040Z,"south of the Kermadec Islands",earthquake,7.4,2,0.307,3,reviewed,us,us
2022-03-30T17:01:35.522Z,-16.9303,-177.2691,381.97,4.3,mb,,72,2.733,0.65,us,us7000gyfm,2022-04-04T16:55:20.040Z,"Fiji region",earthquake,12.3,6.4,0.113,22,reviewed,us,us
2022-03-30T16:30:07.124Z,-25.67,-70.0138,74.15,4.4,mb,,94,0.709,0.92,us,us7000gyfe,2022-04-06T03:41:54.659Z,"55 km ESE of Taltal, Chile",earthquake,3.6,5.1,0.169,10,reviewed,us,us
2022-03-30T16:00:58.820Z,13.9532,-91.936,22.76,5.3,mww,,94,1.449,0.98,us,us7000gyfc,2022-04-06T03:38:08.388Z,"37 km S of Champerico, Guatemala",earthquake,7.1,3.1,0.044,50,reviewed,us,us
2022-03-30T15:08:17.710Z,19.142,-155.5925,-0.38,2.51,md,51,121,,0.16,hv,hv72967582,2022-03-30T22:16:11.040Z,"8 km NNE of Wai‘?hinu, Hawaii",earthquake,0.27,0.12,0.164068555150475,23,reviewed,hv,hv
2022-03-30T14:10:45.840Z,18.6856666666667,-67.4543333333333,13.36,3.08,md,13,203,,0.24,pr,pr71342723,2022-03-30T15:10:56.210Z,"42 km NW of Aguadilla, Puerto Rico",earthquake,0.86,1.55,0.138673080402103,13,reviewed,pr,pr
2022-03-30T13:32:36.630Z,18.0148333333333,-66.7205,16.54,2.54,md,11,129,,0.12,pr,pr71342718,2022-03-30T14:20:55.730Z,"2 km NNW of Tallaboa, Puerto Rico",earthquake,0.52,0.81,0.053098765135676,4,reviewed,pr,pr
2022-03-30T12:06:20.080Z,18.6083333333333,-66.7545,16.52,3.25,md,26,222,,0.35,pr,pr71342713,2022-03-30T12:43:44.411Z,"14 km NNE of Carrizales, Puerto Rico",earthquake,1.03,0.65,0.103293081262784,19,reviewed,pr,pr
2022-03-30T11:08:05.706Z,50.1135,179.3714,29.52,3.1,ml,,285,1.267,0.45,us,us7000gyfd,2022-03-31T04:53:12.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,10.4,22,0.097,14,reviewed,us,us
2022-03-30T11:00:55.841Z,-6.5588,147.2196,88.25,4.5,mb,,91,10.394,0.28,us,us7000gye0,2022-03-30T11:40:09.040Z,"30 km NE of Lae, Papua New Guinea",earthquake,12.9,8.7,0.124,19,reviewed,us,us
2022-03-30T10:36:23.774Z,51.6642,178.9908,78.41,4.4,mb,,129,0.391,0.75,us,us7000gydm,2022-03-30T16:15:49.386Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.4,7.8,0.062,76,reviewed,us,us
2022-03-30T10:14:41.821Z,35.9282,78.0076,10,4.3,mb,,100,4.513,0.83,us,us7000gydj,2022-03-30T11:07:25.040Z,"156 km NE of Thang, India",earthquake,8.6,1.9,0.148,14,reviewed,us,us
2022-03-30T09:44:49.929Z,56.7138,-155.5455,0,2.6,ml,,,,0.88,ak,ak02243cgc3n,2022-03-30T11:03:39.040Z,"87 km WSW of Akhiok, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-30T09:37:20.450Z,31.65391738,-104.3866443,5.848779297,2.8,ml,8,79,0.0984084679,0.1,tx,tx2022gfni,2022-03-30T12:04:00.268Z,"57 km S of Whites City, New Mexico",earthquake,1.618117129,2.781701452,0.1,6,reviewed,tx,tx
2022-03-30T09:29:05.845Z,52.4976,-175.1373,242.7,2.7,ml,,222,0.648,0.4,us,us7000gyfa,2022-03-31T04:51:44.040Z,"72 km WNW of Atka, Alaska",earthquake,20.2,11.9,0.115,10,reviewed,us,us
2022-03-30T09:05:38.781Z,-29.6699,-176.7672,10,4.7,mb,,133,1.084,0.41,us,us7000gydd,2022-03-30T10:57:54.040Z,"Kermadec Islands region",earthquake,10.9,1.7,0.142,15,reviewed,us,us
2022-03-30T08:47:19.250Z,31.66217579,-104.3888706,6.362939453,3.1,ml,17,62,0.09561785626,0.2,tx,tx2022gflr,2022-03-31T21:44:39.344Z,"56 km S of Whites City, New Mexico",earthquake,1.423940682,1.794414334,0.2,10,reviewed,tx,tx
2022-03-30T08:06:20.733Z,-4.8571,133.7139,10,4.8,mb,,84,2.417,0.7,us,us7000gycq,2022-03-30T08:21:34.040Z,"136 km NE of Tual, Indonesia",earthquake,6.8,1.6,0.131,18,reviewed,us,us
2022-03-30T07:44:39.662Z,-6.1366,104.3106,63.85,5,mb,,42,2.221,1.3,us,us7000gyc2,2022-03-30T08:10:39.040Z,"131 km SW of Bandar Lampung, Indonesia",earthquake,7.8,6.7,0.072,122,reviewed,us,us
2022-03-30T07:33:51.470Z,-16.8283,-177.797,425.76,4.2,mb,,116,2.525,0.75,us,us7000gybz,2022-03-31T06:49:29.040Z,"280 km S of Alo, Wallis and Futuna",earthquake,13.4,10,0.102,27,reviewed,us,us
2022-03-30T07:12:27.689Z,56.3726,-149.4664,10,2.7,ml,,238,2.212,0.27,us,us7000gybw,2022-03-31T06:35:49.040Z,"219 km SE of Chiniak, Alaska",earthquake,4.5,2,0.071,26,reviewed,us,us
2022-03-30T06:23:42.930Z,19.1781666666667,-155.507,36.24,3.4,ml,52,100,,0.1,hv,hv72967212,2022-03-31T06:25:56.441Z,"4 km SW of P?hala, Hawaii",earthquake,0.52,0.62,0.168907133699963,38,reviewed,hv,hv
2022-03-30T06:02:28.112Z,-58,-25.5756,60.68,5.1,mb,,69,7.142,0.8,us,us7000gyb8,2022-03-30T06:18:39.040Z,"South Sandwich Islands region",earthquake,10.3,7,0.07,70,reviewed,us,us
2022-03-30T05:25:49.045Z,31.58111572,-104.5673352,8.436889647999998,2.6,ml,11,95,0.1042991083,0.2,tx,tx2022gffa,2022-04-04T17:55:58.064Z,"64 km NNE of Van Horn, Texas",earthquake,1.224823298,2.429714382,0.2,8,reviewed,tx,tx
2022-03-30T05:07:31.400Z,19.2063333333333,-155.399166666667,32.96,3.71,ml,57,157,,0.13,hv,hv72967067,2022-03-30T21:18:46.959Z,"8 km E of P?hala, Hawaii",earthquake,0.42,0.52,0.229274516618602,38,reviewed,hv,hv
2022-03-30T04:42:52.431Z,3.1021,126.279,71.35,4.3,mb,,102,5.838,0.94,us,us7000gzlm,2022-04-04T21:38:01.040Z,"229 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,10.7,9,0.168,10,reviewed,us,us
2022-03-30T04:36:27.308Z,3.3652,126.6133,35,4.6,mb,,108,2.683,0.86,us,us7000gyaj,2022-04-05T01:34:13.040Z,"238 km NW of Tobelo, Indonesia",earthquake,10.7,1.9,0.101,29,reviewed,us,us
2022-03-30T03:52:32.863Z,27.1858,103.0938,35.18,4.5,mb,,63,6.407,0.83,us,us7000gyah,2022-04-05T01:58:13.040Z,"63 km WSW of Zhaotong, China",earthquake,9.3,6.7,0.095,32,reviewed,us,us
2022-03-30T03:29:32.906Z,0.1452,124.4491,74.92,4.3,mb,,58,2.05,0.67,us,us7000gzlg,2022-04-05T02:28:59.040Z,"135 km SSW of Tomohon, Indonesia",earthquake,4.8,10.7,0.147,13,reviewed,us,us
2022-03-30T03:21:42.604Z,0.0755,124.4342,77.15,4.5,mb,,54,1.998,0.61,us,us7000gya8,2022-03-31T00:22:49.040Z,"143 km SSW of Tomohon, Indonesia",earthquake,6.1,8.5,0.131,17,reviewed,us,us
2022-03-30T03:07:08.460Z,-59.1408,-26.4534,80,4.7,mb,,92,15.779,0.49,us,us7000gzln,2022-04-05T04:44:00.040Z,"South Sandwich Islands region",earthquake,12.4,1.9,0.114,23,reviewed,us,us
2022-03-30T03:05:13.852Z,-30.2431,-69.3521,124.21,4.3,mb,,28,0.695,0.85,us,us7000gya5,2022-04-05T04:49:57.040Z,"58 km W of San José de Jáchal, Argentina",earthquake,6.1,4.8,0.153,12,reviewed,us,us
2022-03-30T02:57:18.101Z,39.263,71.4719,10,4.6,mb,,47,0.339,0.8,us,us7000gya3,2022-03-30T03:16:15.040Z,"5 km NW of Karakenja, Tajikistan",earthquake,4.9,1.9,0.051,116,reviewed,us,us
2022-03-30T02:45:53.063Z,31.67505059,-104.3879085,6.362939453,3.1,ml,19,56,0.09643179177,0.3,tx,tx2022gezt,2022-04-02T01:29:10.251Z,"55 km S of Whites City, New Mexico",earthquake,1.185159273,1.251861559,0.1,11,reviewed,tx,tx
2022-03-30T02:04:49.481Z,31.6686,-104.3932,11.27,2.8,ml,,60,0.091,0.39,us,us7000gy9u,2022-04-03T04:10:27.040Z,"56 km S of Whites City, New Mexico",earthquake,1.7,1.2,0.055,68,reviewed,us,us
2022-03-30T01:30:38.290Z,18.6778333333333,-66.6616666666667,70.21,3.06,md,14,221,,0.32,pr,pr71342648,2022-03-30T01:56:15.970Z,"23 km NNE of Arecibo, Puerto Rico",earthquake,2.17,2.17,0.0600646097651922,13,reviewed,pr,pr
2022-03-30T01:02:14.198Z,31.67120433,-104.3784539,6.131567383,3.5,ml,19,58,0.09680635483,0.2,tx,tx2022gewj,2022-04-03T04:09:47.881Z,"55 km S of Whites City, New Mexico",earthquake,1.102476693,1.3126384879999997,0.1,11,reviewed,tx,tx
2022-03-30T01:01:42.978Z,31.67782867,-104.3847031,5.026123046999999,2.5,ml,10,85,0.0993771948,0.2,tx,tx2022gewi,2022-04-03T03:59:31.040Z,"55 km S of Whites City, New Mexico",earthquake,1.493213744,2.066510949,0.1,7,reviewed,tx,tx
2022-03-30T00:42:50.765Z,38.1508,-117.9822,10.4,2.9,ml,23,68.85,0.022,0.1471,nn,nn00836279,2022-04-01T04:03:59.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.19,12,reviewed,nn,nn
2022-03-30T00:39:07.819Z,38.3629,22.0743,10,4.1,mb,,85,1.188,0.87,us,us7000gy9a,2022-04-06T03:16:26.040Z,"9 km NE of Kamárai, Greece",earthquake,4.9,1.9,0.174,9,reviewed,us,us
2022-03-30T00:05:21.010Z,18.3141666666667,-66.3755,130.45,3.09,md,17,111,,0.21,pr,pr71342623,2022-03-30T12:04:37.234Z,"Puerto Rico region",earthquake,1.56,0.87,0.120873097374313,13,reviewed,pr,pr
2022-03-30T00:03:43.948Z,60.0519,-153.3171,134.7,2.6,ml,,,,0.48,ak,ak022436umg1,2022-04-06T03:04:17.040Z,"53 km ENE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-03-29T23:52:12.209Z,-17.6777,-172.9612,10,4.9,mb,,124,3.915,0.55,us,us7000gy93,2022-04-06T02:50:27.040Z,"152 km NE of Neiafu, Tonga",earthquake,13,1.9,0.076,54,reviewed,us,us
2022-03-29T23:42:28.620Z,31.62579524,-104.5311309,7.648339844,2.7,ml,8,90,0.05008856861,0.2,tx,tx2022gets,2022-04-01T03:25:26.040Z,"62 km SSW of Whites City, New Mexico",earthquake,2.806619041,1.431587139,0.2,6,reviewed,tx,tx
2022-03-29T23:08:29.801Z,-32.9645,-177.9644,10,4.4,mb,,174,3.691,1.1,us,us7000gz1l,2022-04-06T00:55:11.040Z,"south of the Kermadec Islands",earthquake,12,1.9,0.269,4,reviewed,us,us
2022-03-29T22:27:19.580Z,37.1353,-116.2227,7.3,2.9,ml,33,68.41,0.095,0.1438,nn,nn00836262,2022-04-01T02:58:42.040Z,"53 km ENE of Beatty, Nevada",earthquake,,1.2,0.33,23,reviewed,nn,nn
2022-03-29T22:15:43.069Z,-6.4565,147.3256,79.9,4.3,mb,,91,2.933,0.85,us,us7000gz1h,2022-04-05T22:15:05.040Z,"46 km NE of Lae, Papua New Guinea",earthquake,9.7,6.9,0.142,14,reviewed,us,us
2022-03-29T22:11:54.214Z,50.2243,179.9368,10,4,mb,,99,1.224,0.88,us,us7000gyfg,2022-04-05T22:05:01.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.3,1.9,0.086,36,reviewed,us,us
2022-03-29T21:25:26.850Z,17.9298,-66.8928,5,2.62,md,16,189,0.0473,0.26,pr,pr2022088001,2022-03-29T21:49:14.283Z,"4 km SSE of Guánica, Puerto Rico",earthquake,0.62,0.43,0.29,10,reviewed,pr,pr
2022-03-29T21:11:26.997Z,41.4014,-106.5744,5,3.3,ml,,62,0.694,0.4,us,us7000gy83,2022-04-05T21:33:20.040Z,"10 km NNW of Ryan Park, Wyoming",earthquake,2,2,0.036,104,reviewed,us,us
2022-03-29T20:38:35.302Z,50.9059,-178.3205,10,3.9,mb,,229,0.963,1.28,us,us7000gy7t,2022-03-29T22:10:39.040Z,"159 km SW of Adak, Alaska",earthquake,6,1.9,0.067,60,reviewed,us,us
2022-03-29T19:36:20.217Z,-18.8804,168.8927,112.25,4.6,mb,,144,3.777,0.8,us,us7000gy79,2022-03-29T21:52:07.040Z,"83 km NNW of Isangel, Vanuatu",earthquake,8.2,8.5,0.091,38,reviewed,us,us
2022-03-29T19:31:42.900Z,18.0575,-66.9085,15.58,2.53,md,27,75,,0.17,pr,pr71342598,2022-03-29T20:34:45.712Z,"2 km N of Lluveras, Puerto Rico",earthquake,0.3,0.48,0.111208564387981,12,reviewed,pr,pr
2022-03-29T18:56:14.935Z,-32.5354,-71.8121,35,3.7,ml,,182,0.505,0.69,us,us7000gy6z,2022-03-30T21:20:40.222Z,"55 km W of La Ligua, Chile",earthquake,2.5,2,0.048,58,reviewed,us,us
2022-03-29T18:55:37.258Z,15.025,119.8032,47.44,4.8,mb,,94,7.845,0.69,us,us7000gy70,2022-03-30T13:26:40.768Z,"28 km W of Poblacion, San Felipe, Philippines",earthquake,8.8,6.4,0.045,160,reviewed,us,us
2022-03-29T18:53:25.180Z,38.7995,-122.7728333,0.65,2.75,md,71,31,0.01031,0.06,nc,nc73711961,2022-03-29T23:00:41.134Z,"3km NNW of The Geysers, CA",earthquake,0.09,0.15,0.156,56,reviewed,nc,nc
2022-03-29T18:35:43.770Z,33.1913333,-116.0031667,8.54,2.71,ml,77,36,0.02777,0.19,ci,ci39981303,2022-03-30T13:53:49.538Z,"13km SSW of Salton City, CA",earthquake,0.13,0.46,0.162,101,reviewed,ci,ci
2022-03-29T18:15:20.497Z,-21.7095,-179.4089,605.6,4.6,mb,,61,4.612,0.4,us,us7000gy6r,2022-03-29T18:31:34.040Z,"Fiji region",earthquake,10.7,10.1,0.046,139,reviewed,us,us
2022-03-29T18:01:39.221Z,26.7845,126.4023,10,4.9,mww,,41,1.672,0.61,us,us7000gy6q,2022-03-30T15:32:50.040Z,"142 km WNW of Naha, Japan",earthquake,5.3,1.8,0.098,10,reviewed,us,us
2022-03-29T17:36:43.464Z,26.8463,126.419,10,5.4,mww,,25,1.656,0.55,us,us7000gy5t,2022-03-30T17:42:21.330Z,"144 km WNW of Naha, Japan",earthquake,6.6,1.8,0.049,40,reviewed,us,us
2022-03-29T17:13:07.988Z,15.245,-104.3531,10,5.5,mww,,96,5.297,0.75,us,us7000gy5q,2022-04-05T19:32:48.040Z,"off the coast of Michoacan, Mexico",earthquake,8.9,1.8,0.046,46,reviewed,us,us
2022-03-29T17:07:31.645Z,31.68059925,-104.5160892,6.157275391,2.7,ml,18,89,0.07253824621,0.2,tx,tx2022gegq,2022-04-02T12:39:55.515Z,"56 km SSW of Whites City, New Mexico",earthquake,1.9311115160000003,1.973677152,0.2,12,reviewed,tx,tx
